id,conversation_id,created_at,date,timezone,place,Content,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1.26162E+18,1.26162E+18,1.58963E+12,2020/5/16 1:45,-1000,,the real reason why you be sad you be attach to people who have be distant with you you be pay attention to people who ignore you you make time for people who be too busy for you you be too care to people who be care less when it come to you let those people go,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,6,1,https://twitter.com/depressingmsgs/status/1261623711502753792,[],[],0,,FALSE,13731,219,5642,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
1.25554E+18,1.25554E+18,1.58818E+12,2020/4/29 6:42,-1000,,my biggest problem be overthinking everything,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,3,6,https://twitter.com/depressingmsgs/status/1255537912491343872,[],[],0,,FALSE,12583,98,6951,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
1.25552E+18,1.25552E+18,1.58818E+12,2020/4/29 5:48,-1000,,the worst sadness be the sadness you have teach yourself to hide,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,3,5,https://twitter.com/depressingmsgs/status/1255524270521761792,[],[],0,,FALSE,13350,51,7168,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
1.25552E+18,1.25552E+18,1.58818E+12,2020/4/29 5:47,-1000,,i cannot make you understand i cannot make anyone understand what be happen inside me i cannot even explain it to myself,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,3,5,https://twitter.com/depressingmsgs/status/1255524059334365186,[],[],0,,FALSE,12926,56,8042,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
1.17246E+18,1.17246E+18,1.56837E+12,2019/9/13 0:52,-1000,,i do not think anyone really understand how tire it be to act okay and always be the strong one when in reality you be close to the edge,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,5,0,https://twitter.com/depressingmsgs/status/1172463022100512769,[],[],0,,FALSE,21160,111,13344,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
1.17091E+18,1.17091E+18,1.568E+12,2019/9/8 18:11,-1000,,the worst feel be when something be kill you inside and you have to act like you do not care,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,7,18,https://twitter.com/depressingmsgs/status/1170912710566899712,[],[],0,,FALSE,16584,67,9755,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
1.1709E+18,1.1709E+18,1.568E+12,2019/9/8 17:36,-1000,,when i be hurt i shut down i turn into a total bitch i shut off my emotions i act differently towards everything and everyone and i hate it,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,7,17,https://twitter.com/depressingmsgs/status/1170903717987512320,[],[],0,,FALSE,13251,59,7247,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
1.16873E+18,1.16873E+18,1.56748E+12,2019/9/2 17:33,-1000,,overthinking ruin you ruin the situation twist things around make you worry and just make everything much worse than it actually be,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,1,17,https://twitter.com/depressingmsgs/status/1168728702185639937,[],[],0,,FALSE,9716,23,5473,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
1.16856E+18,1.16856E+18,1.56744E+12,2019/9/2 6:30,-1000,,i be disappoint in myself because i know i be better than the choices i keep make and the things i choose to deal with,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,1,6,https://twitter.com/depressingmsgs/status/1168561823852818432,[],[],0,,FALSE,9646,29,5633,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
1.04271E+18,1.04271E+18,1.53744E+12,2018/9/19 23:44,-1000,,i be just so tire of this my body be tire my mind be a mess i just really want to lay in bed and never get up i be just so tire of life,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,3,23,https://twitter.com/depressingmsgs/status/1042711063446269952,[],[],0,,FALSE,22225,122,16463,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
1.04257E+18,1.04257E+18,1.5374E+12,2018/9/19 14:32,-1000,,be you okay me no but it be okay,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,3,14,https://twitter.com/depressingmsgs/status/1042572137192538113,[],[],0,,FALSE,16100,58,10743,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
1.01361E+18,1.01361E+18,1.5305E+12,2018/7/1 16:35,-1000,,i be sick of make things worse i be sick of be hurt i be sick of cry myself to sleep i be sick of hat everything i be sick of fake a smile i be sick of feel this way i be sick of let people down i be sick of be me,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,7,16,https://twitter.com/depressingmsgs/status/1013612210457735168,[],[],0,,FALSE,19011,92,12111,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
1.0136E+18,1.0136E+18,1.5305E+12,2018/7/1 15:49,-1000,,live with depression and anxiety no motivation to leave your bed dread leave your house not be able to go out unable to make new friends be paranoid or restless mentally hurt zone out a lot ignore people not be yourself,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,7,15,https://twitter.com/depressingmsgs/status/1013600494936178689,[],[],0,,FALSE,16010,84,7874,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
9.9206E+17,9.9206E+17,1.52536E+12,2018/5/3 5:14,-1000,,sorry for be so fuck up sorry for be such a failure sorry for be a disgrace sorry for be me,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,4,5,https://twitter.com/depressingmsgs/status/992059861465616386,[],[],0,,FALSE,18233,72,12996,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
9.92029E+17,9.92029E+17,1.52535E+12,2018/5/3 3:13,-1000,,do you ever write a really long message and about halfway through you be like you know what they do not even care and end up delete it,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,4,3,https://twitter.com/depressingmsgs/status/992029484428611586,[],[],0,,FALSE,16485,127,7854,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
9.86547E+17,9.86547E+17,1.52405E+12,2018/4/18 0:06,-1000,,i be tire go to sleep then no you do not understand,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,3,0,https://twitter.com/depressingmsgs/status/986546587051569152,[],[],0,,FALSE,14985,50,8866,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
9.86522E+17,9.86522E+17,1.52404E+12,2018/4/17 22:30,-1000,,you hide when you cry because you want to be see as a strong person at the same time though you hate how nobody notice how break you be,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,2,22,https://twitter.com/depressingmsgs/status/986522265192837125,[],[],0,,FALSE,18424,70,10533,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
9.75405E+17,9.75405E+17,1.52139E+12,2018/3/18 6:13,-1000,,please do not expect me to always be good and kind and love there be time when i will be cold and thoughtless and really hard to understand,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,7,6,https://twitter.com/depressingmsgs/status/975404781303812096,[],[],0,,FALSE,12227,26,7979,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
9.74606E+17,9.74606E+17,1.5212E+12,2018/3/16 1:18,-1000,,i do not think people really understand just how stressful it be to explain what be on your mind when you do not even understand it yourself,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,5,1,https://twitter.com/depressingmsgs/status/974605844745605120,[],[],0,,FALSE,15490,32,10409,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
9.73221E+17,9.73221E+17,1.52087E+12,2018/3/12 5:33,-1000,,i be scar to get close to people because i think they will eventually walk out of my life no matter how close we be because everyone leave,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,1,5,https://twitter.com/depressingmsgs/status/973220526863794176,[],[],0,,FALSE,13109,46,7448,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
9.73195E+17,9.73195E+17,1.52086E+12,2018/3/12 3:52,-1000,,i think i be afraid to be happy because whenever i get too happy something bad always happen,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,1,3,https://twitter.com/depressingmsgs/status/973194971263090689,[],[],0,,FALSE,13380,61,8016,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
8.90556E+17,8.90556E+17,1.50116E+12,2017/7/27 2:53,-1000,,i hate get so sad to the point where my body completely shut down and all i can do be just lay there and think about all my problems,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,4,2,https://twitter.com/depressingmsgs/status/890555623158431748,[],[],0,,FALSE,20587,61,13796,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
8.82866E+17,8.82866E+17,1.49933E+12,2017/7/5 21:35,-1000,,i already know i be not good enough,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,3,21,https://twitter.com/depressingmsgs/status/882865656516886528,[],[],0,,FALSE,17100,49,12751,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
8.82858E+17,8.82858E+17,1.49932E+12,2017/7/5 21:04,-1000,,sleep be so hard when you cannot stop think,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,3,21,https://twitter.com/depressingmsgs/status/882857702195474433,[],[],0,,FALSE,15475,37,10848,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
8.82069E+17,8.82069E+17,1.49914E+12,2017/7/3 16:51,-1000,,i be not the same anymore i will admit it a lot of shit get to me,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,1,16,https://twitter.com/depressingmsgs/status/882069450928791552,[],[],0,,FALSE,15113,26,10613,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
8.8157E+17,8.8157E+17,1.49902E+12,2017/7/2 7:48,-1000,,social anxiety suck you unintentionally make yourself sad you feel alone even when you be not and sometimes you do not even know what be wrong,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,7,7,https://twitter.com/depressingmsgs/status/881570327477669888,[],[],0,,FALSE,12055,24,7147,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
8.81545E+17,8.81545E+17,1.49901E+12,2017/7/2 6:07,-1000,,i say sorry a lot because i secretly feel that everything be my fault,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,7,6,https://twitter.com/depressingmsgs/status/881544884271726594,[],[],0,,FALSE,13742,44,8694,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
8.3366E+17,8.3366E+17,1.4876E+12,2017/2/20 2:51,-1000,,it suck do not it feel like you be not good enough no matter how hard you try,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,1,2,https://twitter.com/depressingmsgs/status/833660222023442432,[],[],0,,FALSE,32345,202,24881,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
8.33199E+17,8.33199E+17,1.48749E+12,2017/2/18 20:17,-1000,,depression be not always sadness it can also be emptiness anger tiredness or loneliness sometimes a cry for help be not so visible,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,6,20,https://twitter.com/depressingmsgs/status/833198735286898688,[],[],0,,FALSE,17864,44,11282,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
8.33183E+17,8.33183E+17,1.48748E+12,2017/2/18 19:15,-1000,,do you ever feel physically sick because you know you be not good enough for anyone and cannot do anything right no matter how hard you try,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,6,19,https://twitter.com/depressingmsgs/status/833183115753328640,[],[],0,,FALSE,13066,51,8074,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
8.33159E+17,8.33159E+17,1.48748E+12,2017/2/18 17:40,-1000,,i wish someone be afraid to lose me i be always scar of lose people that i love but i doubt anyone would fight to keep me in their life,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,6,17,https://twitter.com/depressingmsgs/status/833159293532639233,[],[],0,,FALSE,14955,74,9061,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
8.31489E+17,8.31489E+17,1.48708E+12,2017/2/14 3:02,-1000,,i be just so tire of this my body be tire my mind be a mess i just really want to lay in bed and never get up i be just so tire of life,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,2,3,https://twitter.com/depressingmsgs/status/831488867609899008,[],[],0,,FALSE,13520,37,10218,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
8.23517E+17,8.23517E+17,1.48518E+12,2017/1/23 3:04,-1000,,sometimes i be disappoint in myself because i know i be better than the choices i make and the things i choose to deal with,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,1,3,https://twitter.com/depressingmsgs/status/823516773903253505,[],[],0,,FALSE,8282,12,5719,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
8.2344E+17,8.2344E+17,1.48516E+12,2017/1/22 21:59,-1000,,you can only be so strong for so long until you reach a point where you break physically mentally emotional,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,7,21,https://twitter.com/depressingmsgs/status/823440038889328641,[],[],0,,FALSE,11486,17,7855,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
8.21172E+17,8.21172E+17,1.48462E+12,2017/1/16 15:45,-1000,,my biggest mistake ever be think that people care for me as much as i do for them but in reality it be almost always one side,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,1,15,https://twitter.com/depressingmsgs/status/821171673084764161,[],[],0,,FALSE,9684,29,6556,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
8.18112E+17,8.18112E+17,1.48389E+12,2017/1/8 5:06,-1000,,i do not tweet for sympathy or attention i express my thoughts and feel this be my outlet where i can say stuff without feel judge,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,7,5,https://twitter.com/depressingmsgs/status/818111584027348995,[],[],0,,FALSE,8494,24,7679,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
8.18103E+17,8.18103E+17,1.48389E+12,2017/1/8 4:31,-1000,,when i die do not go to my grave and sit there tell me how much you love and miss me those be the things i need to hear when i be alive,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,7,4,https://twitter.com/depressingmsgs/status/818102729130188802,[],[],0,,FALSE,11387,38,7372,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
8.15958E+17,8.15958E+17,1.48337E+12,2017/1/2 6:27,-1000,,i truly feel like everything i say or do be always wrong like i be a total disappointment to everyone and all i ever do be let people down,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,1,6,https://twitter.com/depressingmsgs/status/815957694334976000,[],[],0,,FALSE,9584,29,6868,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
8.15953E+17,8.15953E+17,1.48337E+12,2017/1/2 6:07,-1000,,i overthink a lot i be sensitive and clingy but i really do try my hardest to be good enough so i be sorry if that be not enough,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,1,6,https://twitter.com/depressingmsgs/status/815952651934310400,[],[],0,,FALSE,10135,19,7021,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
8.10123E+17,8.10123E+17,1.48198E+12,2016/12/17 4:04,-1000,,do you ever just sit there and realize that you mean nothing to anyone and you start feel lose alone and unloved and truly unwanted,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,6,4,https://twitter.com/depressingmsgs/status/810123450853433344,[],[],0,,FALSE,10052,46,6068,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
8.09746E+17,8.09746E+17,1.48189E+12,2016/12/16 3:05,-1000,,she pretend like nothing happen because she want people to see her strong only she know how painful emotionaly mentally she really be,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,5,3,https://twitter.com/depressingmsgs/status/809746306348351488,[],[],0,,FALSE,7679,12,5060,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
8.0726E+17,8.0726E+17,1.4813E+12,2016/12/9 6:25,-1000,,be sad for no reason be worse than be sad for a reason because there be absolutely nothing you can do to make yourself feel better,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,5,6,https://twitter.com/depressingmsgs/status/807259803642757120,[],[],0,,FALSE,7790,15,5041,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
7.84153E+17,7.84153E+17,1.47579E+12,2016/10/6 12:05,-1000,,i prefer to distance myself whenever i be mad because i turn into the most heartless person you will ever meet and you be go hate me for that,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,4,12,https://twitter.com/depressingmsgs/status/784152586685288450,[],[],0,,FALSE,7033,16,4863,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
7.56144E+17,7.56144E+17,1.46911E+12,2016/7/21 5:08,-1000,,i be sorry for be annoy when i want to talk needy because i miss you emotional when i care and insecure because i be afraid to lose you,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,4,5,https://twitter.com/depressingmsgs/status/756143859424370688,[],[],0,,FALSE,7650,26,4808,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
7.54988E+17,7.54988E+17,1.46884E+12,2016/7/18 0:35,-1000,,why be you sad i do not know no reason oh no there be plenty of reason i be just not really sure which one it be this time,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,1,0,https://twitter.com/depressingmsgs/status/754987855814864896,[],[],0,,FALSE,8561,17,5747,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
7.54262E+17,7.54262E+17,1.46866E+12,2016/7/16 0:29,-1000,,do you ever feel ok but your sad at the same time you just want to talk to someone and hug them but you feel annoy so you just stay quiet,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,6,0,https://twitter.com/depressingmsgs/status/754261712560279552,[],[],0,,FALSE,7526,26,4735,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
7.49916E+17,7.49916E+17,1.46763E+12,2016/7/4 0:40,-1000,,she might be laugh but deep inside she be hurt she be try to get her mind off things that make her upset by pretend to be fine,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,1,0,https://twitter.com/depressingmsgs/status/749915835448176640,[],[],0,,FALSE,6893,9,4666,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
7.4987E+17,7.4987E+17,1.46762E+12,2016/7/3 21:37,-1000,,i literally notice the smallest of change in how people treat me and i overthink into think everyone hat me,en,['growingupwithanxiety'],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,7,21,https://twitter.com/depressingmsgs/status/749869790924124161,[],[],0,,FALSE,7939,18,5044,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
7.48944E+17,7.48944E+17,1.4674E+12,2016/7/1 8:18,-1000,,you unintentionally make yourself sad you feel alone even when you be not and sometimes you do not even know what be wrong,en,['growingupwithanxiety'],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,5,8,https://twitter.com/depressingmsgs/status/748943906516062208,[],[],0,,FALSE,10153,8,6416,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
7.48935E+17,7.48935E+17,1.46739E+12,2016/7/1 7:42,-1000,,people think you be rude or always in a bad mood,en,['growingupwithanxiety'],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,5,7,https://twitter.com/depressingmsgs/status/748934716632342528,[],[],0,,FALSE,6257,7,4478,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
7.48898E+17,7.48898E+17,1.46739E+12,2016/7/1 5:15,-1000,,it be easier just to say i be fine when somebody ask if you be okay because sometimes it be not possible to explain why you be not,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,5,5,https://twitter.com/depressingmsgs/status/748897801648508928,[],[],0,,FALSE,5813,15,3948,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
7.41458E+17,7.41458E+17,1.46561E+12,2016/6/10 16:31,-1000,,do you ever just make up scenarios in your head that you know will never happen but it make you so happy so you just keep on imagine them,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,5,16,https://twitter.com/depressingmsgs/status/741457887600345088,[],[],0,,FALSE,5933,36,3522,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
7.41444E+17,7.41444E+17,1.46561E+12,2016/6/10 15:35,-1000,,oh ok actually mean my heart just get rip into a million piece but i will not tell you because you would not care how i feel anyway,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,5,15,https://twitter.com/depressingmsgs/status/741443750308646912,[],[],0,,FALSE,6298,9,3854,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
7.38757E+17,7.38757E+17,1.46497E+12,2016/6/3 5:41,-1000,,i never really know where i stand in some people life one minute they treat me like i be something special then nothing the next,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,5,5,https://twitter.com/depressingmsgs/status/738757407031975937,[],[],0,,FALSE,7354,18,5344,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
7.38638E+17,7.38638E+17,1.46494E+12,2016/6/2 21:46,-1000,,the worst feel be when you find out you do not mean as much to someone as you think you do and you look so stupid for care too much,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,4,21,https://twitter.com/depressingmsgs/status/738638040126480384,[],[],0,,FALSE,6844,17,4571,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
7.36938E+17,7.36938E+17,1.46453E+12,2016/5/29 5:12,-1000,,every night i think about all the mistake i have make and how much i regret make those decisions because my life could have be different,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,7,5,https://twitter.com/depressingmsgs/status/736938164070154240,[],[],0,,FALSE,5492,16,4079,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
7.36927E+17,7.36927E+17,1.46453E+12,2016/5/29 4:27,-1000,,the worst type of cry be at night when everyone be asleep and you have to control it with your hand over your mouth to not make a sound,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,7,4,https://twitter.com/depressingmsgs/status/736926960220143619,[],[],0,,FALSE,7599,29,4597,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
7.34388E+17,7.34388E+17,1.46393E+12,2016/5/22 4:17,-1000,,sometimes it be better to keep silent than to tell others how you feel because it hurt know they can hear you but not understand you,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,7,4,https://twitter.com/depressingmsgs/status/734387620378226688,[],[],0,,FALSE,5639,12,4360,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
7.34292E+17,7.34292E+17,1.4639E+12,2016/5/21 21:58,-1000,,i hate get flashbacks from things you do not want to remember it feel like your heart suddenly drop and anxiety start take you over,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,6,21,https://twitter.com/depressingmsgs/status/734292422335696896,[],[],0,,FALSE,5051,9,3668,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
7.34004E+17,7.34004E+17,1.46384E+12,2016/5/21 2:51,-1000,,i be sorry i have trust issue but when you give someone everything and they toss it away like nothing something inside of you break,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,6,2,https://twitter.com/depressingmsgs/status/734003686309957633,[],[],0,,FALSE,4700,8,3130,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
7.33652E+17,7.33652E+17,1.46375E+12,2016/5/20 3:32,-1000,,i need someone who will understand how unstable i be sometimes be alone can be dangerous for me but other time its exactly what i need,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,5,3,https://twitter.com/depressingmsgs/status/733651693775118336,[],[],0,,FALSE,4381,10,3158,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
7.24911E+17,7.24911E+17,1.46167E+12,2016/4/26 0:39,-1000,,my only relief be to sleep when i be sleep i be not sad i be not angry i be not scar i be not hurt i be not lonely i be just nothing,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,2,0,https://twitter.com/depressingmsgs/status/724910679011000320,[],[],0,,FALSE,5332,20,3958,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
7.24427E+17,7.24427E+17,1.46155E+12,2016/4/24 16:38,-1000,,i hate this feel like i be here but i be notlike someone care but they do not it be like i belong somewhere anywhere but here,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,7,16,https://twitter.com/depressingmsgs/status/724427369256095745,[],[],0,,FALSE,3246,2,2369,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
7.23869E+17,7.23869E+17,1.46142E+12,2016/4/23 3:39,-1000,,have you ever want to cry but no tear come out so you just stare blankly into space while feel your heart break into a million piece,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,6,3,https://twitter.com/depressingmsgs/status/723869011205824513,[],[],0,,FALSE,5335,11,3574,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
7.23693E+17,7.23693E+17,1.46138E+12,2016/4/22 15:59,-1000,,i feel myself change i do not laugh the same anymore i do not smile the same or talk the same i be just so tire and mentally exhaust,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,5,15,https://twitter.com/depressingmsgs/status/723692740836347904,[],[],0,,FALSE,4984,8,3529,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
7.18749E+17,7.18749E+17,1.4602E+12,2016/4/9 0:35,-1000,,pain change people it make them trust less overthink more and shut people out,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,6,0,https://twitter.com/depressingmsgs/status/718749098447212544,[],[],0,,FALSE,4104,7,3371,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
7.18714E+17,7.18714E+17,1.46019E+12,2016/4/8 22:16,-1000,,nothing hurt more then be ignore replace forget lie to,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,5,22,https://twitter.com/depressingmsgs/status/718714260914724864,[],[],0,,FALSE,4260,16,3462,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
7.17751E+17,7.17751E+17,1.45996E+12,2016/4/6 6:28,-1000,,you think you be do okay and then suddenly it be a nighttime and you be alone and you be not really sure how to distract yourself anymore,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,3,6,https://twitter.com/depressingmsgs/status/717750715783864320,[],[],0,,FALSE,4714,6,3370,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
7.1769E+17,7.1769E+17,1.45995E+12,2016/4/6 2:26,-1000,,all the things i do wrong 1 i rely on someone for my happiness 2 i love people more than i love myself 3 i never ask for help,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,3,2,https://twitter.com/depressingmsgs/status/717689896341622785,[],[],0,,FALSE,4185,9,2857,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
7.14043E+17,7.14043E+17,1.45908E+12,2016/3/27 0:56,-1000,,we hide behind a fake smile to mask the pain but sometimes we wish someone would look closely enough and see how break we really be inside,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,7,0,https://twitter.com/depressingmsgs/status/714043421007065088,[],[],0,,FALSE,4287,10,3306,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
7.13941E+17,7.13941E+17,1.45905E+12,2016/3/26 18:10,-1000,,type haha when you cannot even smile act like you be happy when all you want to do be cry tell everyone you be okay when you be not,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,6,18,https://twitter.com/depressingmsgs/status/713941169525301248,[],[],0,,FALSE,4001,10,2969,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
7.13634E+17,7.13634E+17,1.45898E+12,2016/3/25 21:50,-1000,,do you ever feel the need to ask someone if they actually still want you in their life because it always feel like they do not really care,en,[],[],1012824523,1012824523,depressingmsgs,Depression Quotes™➰,5,21,https://twitter.com/depressingmsgs/status/713634174196842496,[],[],0,,FALSE,3998,6,2937,,from:depressingmsgs -filter:replies,,,,,,,[],,,,
